HISCO,EN_HISCO_TEXT,STATUS,RELATION,PRODUCT,HISCLASS,HISCLASS_5,SOCPO,HISCAM_U1
94190,Other Musical Instrument Makers and Tuners,,,,,,,
94200,Basketry Weavers and Brush Makers,,,,,,,
94220,Basket Maker,21,,,6,2,42,51.58
94220,Basket Maker,22,,,9,3,2,51.58
94220,Basket Maker,23,,,9,3,1,51.58
94220,Basket Maker,31,,,6,2,3,51.58
94220,Basket Maker,32,,,9,3,1,51.58
94220,Basket Maker,33,,,11,5,1,51.58
94220,Basket Maker,,21,,,,2,51.58
94220,Basket Maker,,,,9,3,2,51.58
94230,Brush Maker (Hand),21,,,6,2,42,56.97
94230,Brush Maker (Hand),22,,,9,3,2,56.97
94230,Brush Maker (Hand),32,,,9,3,1,56.97
94230,Brush Maker (Hand),33,,,11,5,1,56.97
94230,Brush Maker (Hand),,,,9,3,2,56.97
94240,Broom Maker (Hand),31,,,6,2,42,46.5
94240,Broom Maker (Hand),33,,,11,5,2,46.5
94240,Broom Maker (Hand),,,,9,3,3,46.5
94250,Wicker Furniture Maker,32,,,9,3,1,54.27
94250,Wicker Furniture Maker,33,,,11,5,1,54.27
94250,Wicker Furniture Maker,,,,9,3,2,54.27
94290,Other Basketry Weavers and Brush Makers,21,,,6,2,42,57.97
94290,Other Basketry Weavers and Brush Makers,31,,,6,2,3,57.97
94290,Other Basketry Weavers and Brush Makers,32,,,9,3,1,57.97
94290,Other Basketry Weavers and Brush Makers,33,,,11,5,1,57.97
94290,Other Basketry Weavers and Brush Makers,,,,9,3,2,57.97
94300,NonMetallic Mineral Product Makers,,,,,,,
94320,Cast Concrete Product Maker,32,,,9,3,1,55.61
94320,Cast Concrete Product Maker,,,,9,3,2,55.61
94330,Asbestos Cement Products MachineOperator,,,,,,,
94340,CastStone Maker,,,,,,,
94390,Other NonMetallic Mineral Product Makers,,,,,,,
94900,"Other Production or Related Worker, Specialisation Unknown",,,,,,,
94920,Taxidermist,,,,7,3,2,51.58
94930,Linoleum Maker,,,,,,,
94940,Doll and Stuffed Toy Maker,31,,,6,2,42,51.58
94940,Doll and Stuffed Toy Maker,,,,9,3,2,51.58
94950,Rubber Stamp Maker,,,,7,3,2,64.66
94960,Candle Maker,22,,,9,3,2,55.61
94960,Candle Maker,23,,,9,3,1,55.61
94960,Candle Maker,31,,,6,2,3,55.61
94960,Candle Maker,32,,,9,3,1,55.61
94960,Candle Maker,33,,,11,5,1,55.61
94960,Candle Maker,,,33,9,3,2,55.61
94960,Candle Maker,,,,9,3,1,55.61
94970,Photographic Film and Paper Maker,,,,,,,
94980,Quality Inspector,31,,,6,2,42,75.19
94980,Quality Inspector,32,,,9,3,2,75.19
94980,Quality Inspector,33,,,11,5,2,75.19
94980,Quality Inspector,,21,,,,3,75.19
94980,Quality Inspector,,,,9,3,3,75.19
94990,Other Production and Related Workers Not Elsewhere Classified,21,,,6,2,42,58.2
94990,Other Production and Related Workers Not Elsewhere Classified,22,,,11,5,2,58.2
94990,Other Production and Related Workers Not Elsewhere Classified,31,,,11,5,3,58.2
94990,Other Production and Related Workers Not Elsewhere Classified,32,,,11,5,1,58.2
94990,Other Production and Related Workers Not Elsewhere Classified,33,,,11,5,1,58.2
94990,Other Production and Related Workers Not Elsewhere Classified,,,,11,5,2,58.2
95000,"Bricklayers, Carpenters and Other Construction Workers",32,,,9,3,2,54.04
95000,"Bricklayers, Carpenters and Other Construction Workers",33,,,11,5,2,54.04
95000,"Bricklayers, Carpenters and Other Construction Workers",,,,9,3,3,54.04
95100,"Bricklayers, Stonemasons and Tile Setters",,,,,,,
95120,Bricklayer (Construction),21,,,6,2,42,50
95120,Bricklayer (Construction),22,,,7,3,3,50
95120,Bricklayer (Construction),23,,,9,3,2,50
95120,Bricklayer (Construction),31,,,6,2,3,50
95120,Bricklayer (Construction),32,,,7,3,2,50
95120,Bricklayer (Construction),33,,,9,3,2,50
95120,Bricklayer (Construction),,21,,,,3,50
95120,Bricklayer (Construction),,,,7,3,3,50
95125,Bricklayer (Chimney Building),,,,7,3,3,53.84
95130,Firebrick Layer,,,,7,3,3,55.31
95135,Bricklayer or Stonemason,,,,,,,
95140,Stonemason (Construction),,,,7,3,3,63.83
95145,Marble Setter,,,,,,,
95150,Tile Setter,33,,,9,3,2,53.13
95150,Tile Setter,,,,7,3,3,53.13
95155,Mosaic Cutter and Setter,32,,,7,3,2,53.84
95155,Mosaic Cutter and Setter,,,,7,3,2,53.84
95160,Paviour,31,,,6,2,3,51.63
95160,Paviour,32,,,9,3,1,51.63
95160,Paviour,33,,,11,5,1,51.63
95160,Paviour,,21,,,,2,51.63
95160,Paviour,,,,9,3,2,51.63
95190,"Other Bricklayers, Stonemasons and Tile Setters",31,,,6,2,3,61.15
95190,"Other Bricklayers, Stonemasons and Tile Setters",32,,,7,3,1,61.15
95190,"Other Bricklayers, Stonemasons and Tile Setters",33,,,9,3,1,61.15
95190,"Other Bricklayers, Stonemasons and Tile Setters",,,,7,3,2,61.15
95200,"Reinforced Concreters, Cement Finishers and Terazzo Workers",,,,,,,
95210,"Reinforced Concreter, General",31,,,6,2,3,57.24
95210,"Reinforced Concreter, General",32,,,7,3,1,57.24
95210,"Reinforced Concreter, General",33,,,9,3,1,57.24
95210,"Reinforced Concreter, General",,,,7,3,2,57.24
95220,Concrete Shutterer,,,,7,3,2,53.13
95230,Reinforcing Iron Worker,32,,,9,3,1,53.13
95230,Reinforcing Iron Worker,33,,,11,5,1,53.13
95230,Reinforcing Iron Worker,,,,9,3,2,53.13
95240,Cement Finisher,32,,,9,3,1,53.13
95240,Cement Finisher,33,,,11,5,1,53.13
95240,Cement Finisher,,,,9,3,1,53.13
95250,Terrazzo Worker,31,,,6,2,42,53.13
95250,Terrazzo Worker,32,,,7,3,2,53.13
95250,Terrazzo Worker,,,,7,3,2,53.13
95290,"Other Reinforced Concreters, Cement Finishers and Terazzo Workers",,,,,,,
95300,"Roofer, Specialisation Unknown",23,,,9,3,2,51.11
95300,"Roofer, Specialisation Unknown",32,,,9,3,2,51.11
95300,"Roofer, Specialisation Unknown",33,,,11,5,2,51.11
95300,"Roofer, Specialisation Unknown",,,,9,3,3,51.11
95320,Slate and Tile Roofer,21,,,6,2,42,49.68
95320,Slate and Tile Roofer,22,,,9,3,3,49.68
95320,Slate and Tile Roofer,31,,,6,2,42,49.68
95320,Slate and Tile Roofer,32,,,9,3,2,49.68
95320,Slate and Tile Roofer,33,,,11,5,2,49.68
95320,Slate and Tile Roofer,,,,9,3,3,49.68
95330,Composition Roofer,,,,,,,
95340,Asphalt Roofer,,,,9,3,3,53.13
95350,Metal Roofer,,,,9,3,3,53.13
95360,Roof Thatcher,31,,,6,2,3,42.31
95360,Roof Thatcher,32,,,9,3,2,42.31
95360,Roof Thatcher,33,,,11,5,2,42.31
95360,Roof Thatcher,,,,9,3,3,42.31
95390,Other Roofers,,,,,,,
95400,"Carpenters, Joiners and Parquetry Workers",,,,,,,
95410,"Carpenter, General",11,,,7,3,42,53.84
95410,"Carpenter, General",21,21,,,,42,53.84
95410,"Carpenter, General",21,,,6,2,42,53.84
95410,"Carpenter, General",22,,,7,3,3,53.84
95410,"Carpenter, General",23,,,9,3,2,53.84
95410,"Carpenter, General",31,,,6,2,3,53.84
95410,"Carpenter, General",32,,,7,3,2,53.84
95410,"Carpenter, General",33,,,9,3,2,53.84
95410,"Carpenter, General",,21,,,,3,53.84
95410,"Carpenter, General",,,,7,3,3,53.84
95415,Construction Carpenter,,,,7,3,3,53.84
95420,Construction Joiner,,,,7,3,3,53.84
95430,Stage and Studio Carpenter,,,,,,,
95440,Wood Shipwright,21,,,6,2,42,58.4
95440,Wood Shipwright,23,,,9,3,2,58.4
95440,Wood Shipwright,31,,,6,2,42,58.4
95440,Wood Shipwright,32,,,7,3,2,58.4
95440,Wood Shipwright,33,,,9,3,2,58.4
95440,Wood Shipwright,,21,,,,3,58.4
95440,Wood Shipwright,,,,7,3,3,58.4
95445,Ship Joiner,,,,,,,
95450,Wooden Boatbuilder,,,,7,3,3,53.84
95455,Shipâ€™s Carpenter,21,,,6,2,42,53.02
95455,Shipâ€™s Carpenter,22,,,7,3,3,53.02
95455,Shipâ€™s Carpenter,23,,,9,3,2,53.02
95455,Shipâ€™s Carpenter,31,,,6,2,42,53.02
95455,Shipâ€™s Carpenter,33,,,9,3,2,53.02
95455,Shipâ€™s Carpenter,,,,7,3,3,53.02
95460,Aircraft Joiner,,,,,,,
95470,Bench Carpenter,,,,7,3,3,53.13
95475,Parquetry Worker,32,,,7,3,2,53.13
95475,Parquetry Worker,33,,,9,3,2,53.13
95475,Parquetry Worker,,,,7,3,3,53.13
95490,"Other Carpenters, Joiners and Parquetry Workers",22,,,7,3,3,53.84
95490,"Other Carpenters, Joiners and Parquetry Workers",33,,,9,3,2,53.84
95490,"Other Carpenters, Joiners and Parquetry Workers",,12,,,,3,53.84
95490,"Other Carpenters, Joiners and Parquetry Workers",,,,7,3,3,53.84
95500,Plasterers,,,,,,,
95510,"Plasterer, General",21,,,6,2,42,53.77
95510,"Plasterer, General",22,,,9,3,3,53.77
95510,"Plasterer, General",23,,,9,3,2,53.77
95510,"Plasterer, General",31,,,6,2,42,53.77
95510,"Plasterer, General",32,,,9,3,2,53.77
95510,"Plasterer, General",33,,,11,5,2,53.77
95510,"Plasterer, General",,,,9,3,3,53.77
95520,Ornamental Plasterer,32,,,9,3,2,53.13
95520,Ornamental Plasterer,,,,9,3,3,53.13
95530,Stucco Plasterer,,,,,,,
95540,Fibrous Plasterer,,,,,,,
95590,Other Plasterers,,,,9,3,2,60.7
95600,Insulators,33,,,9,3,2,53.84
95600,Insulators,,,,7,3,3,53.84
95620,Building Insulator (Hand),,,,,,,
95630,Building Insulator (Machine),,,,,,,
95640,Acoustical Insulator,,,,,,,
95650,Boiler and Pipe Insulator,,,,,,,
95660,Refrigeration and AirConditioning Equipment Insulator,,,,,,,
95690,Other Insulators,,,,7,3,2,53.77
95700,Glaziers,,,,,,,
95720,Building Glazier,21,,,6,2,42,63.29
95720,Building Glazier,22,,,7,3,3,63.29
95720,Building Glazier,23,,,9,3,2,63.29
95720,Building Glazier,33,,,9,3,2,63.29
95720,Building Glazier,,,,7,3,3,63.29
95730,Patent Roofing Glazier,,,,,,,
95740,PlateGlass Glazier,,,,,,,
95750,Leaded Glass Glazier,,,,7,3,3,53.84
95760,Vehicle Glazier,,,,,,,
95790,Other Glaziers,,,,9,3,3,53.84
95900,Construction Workers Not Elsewhere Classified,,,,,,,
95910,"Housebuilder, General",21,,,6,2,42,69.05
95910,"Housebuilder, General",22,,,9,3,3,69.05
95910,"Housebuilder, General",31,,,6,2,42,69.05
95910,"Housebuilder, General",33,,,11,5,2,69.05
95910,"Housebuilder, General",,13,,,,3,69.05
95910,"Housebuilder, General",,,,9,3,3,69.05
95920,Building Maintenance Man,,,,9,3,3,53.13
95925,Paperhanger,21,,,6,2,42,63.56
95925,Paperhanger,22,,,9,3,3,63.56
95925,Paperhanger,23,,,9,3,2,63.56
95925,Paperhanger,31,,,6,2,42,63.56
95925,Paperhanger,33,,,11,5,2,63.56
95925,Paperhanger,,,,9,3,3,63.56
95930,Carpet Planner,,,27,9,3,3,53.13
95930,Carpet Planner,,,,9,3,3,53.13
95935,Steeplejack,,,,,,,
95940,Scaffolder,33,,,11,5,1,53.84
95940,Scaffolder,,,,9,3,2,53.84
95945,Demolition Worker,21,,,6,2,42,53.13
95945,Demolition Worker,31,,,6,2,3,53.13
95945,Demolition Worker,33,,,11,5,1,53.13
95945,Demolition Worker,,,,9,3,2,53.13
95950,Pipe Layer,32,,,9,3,1,53.13
95950,Pipe Layer,33,,,11,5,1,53.13
95950,Pipe Layer,,,,9,3,1,53.13
95955,Well Digger,,,,11,5,1,53.13
95960,Underwater Worker,32,,,7,3,2,53.13
95960,Underwater Worker,,,,7,3,3,53.13
95970,Composition Tile Layer,,,,,,,
95975,Building Exterior Cleaner,,,,,,,
95990,Other Construction Workers,31,,,6,2,42,66.98
95990,Other Construction Workers,33,,,11,5,2,66.98
95990,Other Construction Workers,,,,9,3,3,66.98
96000,Stationary Engine and Related Equipment Operators,,,,,,,
96100,PowerGenerating Machinery Operators,,,,7,3,2,58.13
96120,Steam Power Plant Operator,,,,7,3,2,58.13
96130,Hydroelectric Station Operator,,,,7,3,2,58.13
96140,PowerReactor Operator,,,,,,,
96150,Turbine Operator (Power Station),,,,,,,
96160,PowerSwitchboard Operator,,,,,,,
96170,Load Dispatcher (Electric Power),,,,,,,
96190,Other PowerGenerating Machinery Operators,,,,,,,
96900,Stationary Engine and Related Equipment Operators Not Elsewhere Classified,,,,,,,
96910,"Stationary Engine Operator, General",31,,,6,2,3,60.66
96910,"Stationary Engine Operator, General",32,,,9,3,1,60.66
96910,"Stationary Engine Operator, General",33,,,11,5,1,60.66
96910,"Stationary Engine Operator, General",,21,,,,2,60.66
96910,"Stationary Engine Operator, General",,,,9,3,2,60.66
96920,Air Compressor Operator,,,,,,,
96925,Gas Compressor Operator,33,,,11,5,1,58.36
96925,Gas Compressor Operator,,,,9,3,2,58.36
96930,Boiler Fireman,22,,,9,3,2,58.13
96930,Boiler Fireman,23,,,9,3,1,58.13
96930,Boiler Fireman,31,,,6,2,3,58.13
96930,Boiler Fireman,32,,,9,3,1,58.13
96930,Boiler Fireman,33,,,11,5,1,58.13
96930,Boiler Fireman,,,,9,3,2,58.13
96940,PumpingStation Operator,33,,,11,5,1,58.13
96940,PumpingStation Operator,,,,9,3,2,58.13
96950,Water Treatment Plant Operator (Waterworks),,,,9,3,2,58.36
96960,Incinerator Plant Operator,,,,9,3,2,58.13
96970,Refrigeration System Operator,,,,9,3,2,58.13
96980,Heating and Ventilation Equipment Operator,,,,9,3,2,58.13
96990,Other Stationary Engine and Related Equipment Operators,,,,9,3,2,58.13
97000,"Material Handling and Related Equipment Operators, Dockers and Freight Handlers",,,,,,,
97100,Dockers and Freight Handlers,,,,,,,
97120,Docker,11,,,11,5,42,55.27
97120,Docker,31,,,11,5,1,55.27
97120,Docker,32,,,11,5,1,55.27
97120,Docker,33,,,11,5,1,55.27
97120,Docker,,21,,,,1,55.27
97120,Docker,,,,11,5,1,55.27
97125,"Loader of Ship, Truck, Wagon or Airplane",31,,,11,5,3,49.34
97125,"Loader of Ship, Truck, Wagon or Airplane",32,21,,,,1,49.34
97125,"Loader of Ship, Truck, Wagon or Airplane",33,,,11,5,1,49.34
97125,"Loader of Ship, Truck, Wagon or Airplane",,21,,,,1,49.34
97125,"Loader of Ship, Truck, Wagon or Airplane",,,,11,5,1,49.34
97130,Railway and Road Vehicle Loader,33,,,11,5,1,61.09
97130,Railway and Road Vehicle Loader,,,,11,5,1,61.09
97135,Aircraft Loader,33,,,11,5,1,61.09
97135,Aircraft Loader,,,,9,3,2,61.09
97140,Boat Loader (Liquids and Gases),,,,9,3,2,61.09
97145,Warehouse Porter,31,,,11,5,3,56.66
97145,Warehouse Porter,32,,,11,5,1,56.66
97145,Warehouse Porter,33,,,11,5,1,56.66
97145,Warehouse Porter,,,,11,5,1,56.66
97150,Hand Packer,,,,11,5,1,51.18
97152,"Packer, Hand or Machine",31,,,11,5,2,61.24
97152,"Packer, Hand or Machine",33,,,11,5,1,61.24
97152,"Packer, Hand or Machine",,,,11,5,1,61.24
97155,Machine Packer,,,,9,3,1,45.86
97160,Machine Labeller,,,,,,,
97170,BalePress Operator,,,,,,,
97190,Other Dockers and Freight Handlers,11,,,11,5,42,53.88
97190,Other Dockers and Freight Handlers,31,,,11,5,3,53.88
97190,Other Dockers and Freight Handlers,33,,,11,5,1,53.88
97190,Other Dockers and Freight Handlers,,,,11,5,1,53.88
97200,Riggers and Cable Splicers,,,,,,,
97205,"Hoisting Equipment Rigger, General",,,,7,3,2,51.18
97210,"Rope and Cable Splicer, General",,,,,,,
97220,Hoisting Equipment Rigger (Construction),,,,,,,
97230,Ship Rigger,33,,,9,3,1,45.86
97230,Ship Rigger,,,,7,3,2,45.86
97240,Aircraft Rigger,,,,,,,
97250,Oil and Gas WellDrilling Rigger,,,,,,,
97260,Suspension Bridge Cable Worker,,,,,,,
97290,Other Riggers and Cable Splicers,,,,,,,
97300,Crane and Hoist Operators,,,,,,,
97315,"Crane Driver (Bridge or Gantry Crane, JibCrane, TowerCrane or Mobile Crane)",21,,,6,2,42,60.61
97315,"Crane Driver (Bridge or Gantry Crane, JibCrane, TowerCrane or Mobile Crane)",31,,,6,2,3,60.61
97315,"Crane Driver (Bridge or Gantry Crane, JibCrane, TowerCrane or Mobile Crane)",32,,,9,3,1,60.61
97315,"Crane Driver (Bridge or Gantry Crane, JibCrane, TowerCrane or Mobile Crane)",33,,,11,5,1,60.61
97315,"Crane Driver (Bridge or Gantry Crane, JibCrane, TowerCrane or Mobile Crane)",,21,,,,2,60.61
97315,"Crane Driver (Bridge or Gantry Crane, JibCrane, TowerCrane or Mobile Crane)",,,,9,3,2,60.61
97320,Bridge or GantryCrane Operator,,,,,,,
97325,Stationary JibCrane Operator,,,,,,,
97327,TowerCrane Operator,,,,,,,
97330,MobileCrane Operator,,,,,,,
97335,Hoist Operator (Construction),,,,,,,
97340,Hoist Operator (Mine),,,,,,,
97345,Mine Cageman,,,,,,,
97350,Winch Operator,,,,,,,
97355,OpeningBridge Operator,31,,,6,2,2,56.2
97355,OpeningBridge Operator,33,,,11,5,1,56.2
97355,OpeningBridge Operator,,21,,,,2,56.2
97355,OpeningBridge Operator,,,,9,3,2,56.2
97390,Other Crane and Hoist Operators,31,,,6,2,3,45.86
97390,Other Crane and Hoist Operators,,,,9,3,2,45.86
97400,"Excavator, Specialisation Unknown",31,,,6,2,3,45.86
97400,"Excavator, Specialisation Unknown",32,21,,,,1,45.86
97400,"Excavator, Specialisation Unknown",32,,,9,3,1,45.86
97400,"Excavator, Specialisation Unknown",33,,,11,5,1,45.86
97400,"Excavator, Specialisation Unknown",,21,,,,1,45.86
97400,"Excavator, Specialisation Unknown",,,,9,3,1,45.86
97415,Exacavator (Hand Tools),31,,,11,5,3,54.34
97415,Exacavator (Hand Tools),32,,,11,5,1,54.34
97415,Exacavator (Hand Tools),33,,,11,5,1,54.34
97415,Exacavator (Hand Tools),,,,11,5,1,54.34
97420,ExcavatingMachine Operator,32,,,9,3,1,45.86
97420,ExcavatingMachine Operator,33,,,11,5,1,45.86
97420,ExcavatingMachine Operator,,,,9,3,1,45.86
97425,TrenchDiggingMachine Operator,,,,9,3,2,45.86
97430,Bulldozer Operator,,,,,,,
97435,Dredge Operator,31,,,6,2,3,51.18
97435,Dredge Operator,33,,,11,5,1,51.18
97435,Dredge Operator,,,,9,3,2,51.18
97440,PileDriver Operator,33,,,11,5,1,45.86
97440,PileDriver Operator,,,,9,3,2,45.86
97445,RoadGrader and Scraper Operator,,,,,,,
97450,RoadRoller Operator,31,,,6,2,3,51.18
97450,RoadRoller Operator,,,,9,3,2,51.18
97455,Concrete PavingMachine Operator,,,,,,,
97460,TarSpreading Machine Operator,32,,,9,3,1,51.18
97460,TarSpreading Machine Operator,,,,9,3,2,51.18
97470,ConcreteMixer Operator,32,,,9,3,1,45.86
97470,ConcreteMixer Operator,33,,,11,5,1,45.86
97470,ConcreteMixer Operator,,,,9,3,1,45.86
97475,ConcreteMixingPlant Operator,,,,,,,
97490,Other EarthMoving and Related Machinery Operators,,,,9,3,2,45.86
97900,"Material Handling Equipment Operator Not Elsewhere Classified, Specialisation Unknown",,,,,,,
97920,LiftingTruck Operator,,,,9,3,2,51.18
97930,Dumper Driver,32,,,9,3,1,51.18
97930,Dumper Driver,,,,9,3,2,51.18
97940,ShuttleCar Operator (Mine),,,,,,,
97950,TimberCarrier Driver,,,,,,,
97990,Other Material Handling Equipment Operators,21,,,6,2,3,51.18
97990,Other Material Handling Equipment Operators,,,,9,3,1,51.18
98000,Transport Equipment Operators,31,,,6,2,3,54
98000,Transport Equipment Operators,32,,,9,3,1,54
98000,Transport Equipment Operators,33,,,11,5,1,54
98000,Transport Equipment Operators,,,,9,3,1,54
98100,"Shipsâ€™ Deck Ratings, Barge Crews and Boatmen",31,,,11,5,3,65.08
98100,"Shipsâ€™ Deck Ratings, Barge Crews and Boatmen",,,,11,5,1,65.08
98120,Boatswain,23,,,6,2,1,59.72
98120,Boatswain,31,,,6,2,3,59.72
98120,Boatswain,,,,6,2,1,59.72
98130,Able Seaman,,,,,,,
98135,"Seaman, Able or Ordinary",22,,,11,5,1,52.91
98135,"Seaman, Able or Ordinary",23,,,11,5,1,52.91
98135,"Seaman, Able or Ordinary",31,,,11,5,3,52.91
98135,"Seaman, Able or Ordinary",32,,,11,5,1,52.91
98135,"Seaman, Able or Ordinary",33,,,11,5,1,52.91
98135,"Seaman, Able or Ordinary",41,,,,,1,52.91
98135,"Seaman, Able or Ordinary",,21,,,,1,52.91
98135,"Seaman, Able or Ordinary",,,,11,5,1,52.91
98140,Ordinary Seaman,33,,,11,5,1,52.91
98140,Ordinary Seaman,,,,11,5,1,52.91
98190,"Other Shipsâ€™ Deck Ratings, Barge Crews and Boatmen",21,,,6,2,42,45.97
98190,"Other Shipsâ€™ Deck Ratings, Barge Crews and Boatmen",22,,,11,5,2,45.97
98190,"Other Shipsâ€™ Deck Ratings, Barge Crews and Boatmen",23,,,11,5,1,45.97
98190,"Other Shipsâ€™ Deck Ratings, Barge Crews and Boatmen",31,,,11,5,3,45.97
98190,"Other Shipsâ€™ Deck Ratings, Barge Crews and Boatmen",32,,,11,5,1,45.97
98190,"Other Shipsâ€™ Deck Ratings, Barge Crews and Boatmen",33,,,11,5,1,45.97
98190,"Other Shipsâ€™ Deck Ratings, Barge Crews and Boatmen",,,,11,5,2,45.97
98200,Shipsâ€™ EngineRoom Ratings,,,,,,,
98220,Ship's Fireman,22,,,9,3,2,61.58
98220,Ship's Fireman,31,,,6,2,3,61.58
98220,Ship's Fireman,32,21,,,,1,61.58
98220,Ship's Fireman,33,,,11,5,1,61.58
98220,Ship's Fireman,,,,9,3,2,61.58
98230,Ship's Oiler and Greaser,,,33,9,3,2,52.97
98230,Ship's Oiler and Greaser,,,,9,3,2,52.97
98290,Other Ship's EngineRoom Ratings,,,,11,5,2,54
98300,Railway EngineDrivers and Firemen,,,,,,,
98320,Railway Engine Driver,23,,,9,3,2,61.13
98320,Railway Engine Driver,31,21,,,,3,61.13
98320,Railway Engine Driver,31,,,6,2,3,61.13
98320,Railway Engine Driver,33,,,9,3,1,61.13
98320,Railway Engine Driver,,21,,,,2,61.13
98320,Railway Engine Driver,,,,7,3,2,61.13
98330,Railway SteamEngine Fireman,33,,,9,3,1,53.79
98330,Railway SteamEngine Fireman,,21,,,,2,53.79
98330,Railway SteamEngine Fireman,,,,7,3,2,53.79
98340,Assistant Railway Engine Driver,33,,,9,3,1,62.84
98340,Assistant Railway Engine Driver,,,,7,3,2,62.84
98350,Underground or Elevated Train Driver,,,,,,,
98360,EngineDriver (Mine and Quarry),,,,,,,
98390,Other Railway EngineDrives and Firemen,,,,,,,
98400,"Railway Brakemen, Signalmen and Shunters",,,,,,,
98420,Railway Brakeman (Freight Train),31,,,6,2,3,57.65
98420,Railway Brakeman (Freight Train),32,,,9,3,1,57.65
98420,Railway Brakeman (Freight Train),33,,,11,5,1,57.65
98420,Railway Brakeman (Freight Train),,,,9,3,2,57.65
98430,Railway Signaller,31,,,6,2,3,59.77
98430,Railway Signaller,32,,,9,3,1,59.77
98430,Railway Signaller,33,,,11,5,1,59.77
98430,Railway Signaller,,21,,,,2,59.77
98430,Railway Signaller,,,,9,3,2,59.77
98440,Railway Shunter,31,,,6,2,3,59.41
98440,Railway Shunter,32,,,9,3,2,59.41
98440,Railway Shunter,33,,,11,5,2,59.41
98440,Railway Shunter,,21,,,,3,59.41
98440,Railway Shunter,,,,9,3,3,59.41
98450,Mine and Quarry Brakeman,,,,,,,
98500,MotorVehicle Drivers,23,,,9,3,2,61.09
98500,MotorVehicle Drivers,31,,,6,2,3,61.09
98500,MotorVehicle Drivers,32,,,9,3,1,61.09
98500,MotorVehicle Drivers,33,,,11,5,1,61.09
98500,MotorVehicle Drivers,,,,9,3,2,61.09
98520,Tram Driver,31,,,6,2,3,54
98520,Tram Driver,32,,,9,3,1,54
98520,Tram Driver,33,,,11,5,1,54
98520,Tram Driver,,,,9,3,2,54
98530,Taxi Driver,33,,,11,5,1,72.66
98530,Taxi Driver,,,,9,3,2,72.66
98540,Motor Bus Driver,11,,,9,3,42,59.36
98540,Motor Bus Driver,33,,,11,5,1,59.36
98540,Motor Bus Driver,,,,9,3,2,59.36
98550,Lorry and Van Driver (Local Transport),31,,22,6,2,3,57.9
98550,Lorry and Van Driver (Local Transport),33,,22,11,5,1,57.9
98550,Lorry and Van Driver (Local Transport),,,,9,3,2,57.9
98555,Lorry and Van Driver (Local or LongDistance Transport),31,,,6,2,3,51.22
